Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
26,3,6,0,1,24.58299999999998,20,119,14,73,43,112,51.97199999999996,2.3789999999999982,0.7929999999999997,0.122,20,9,3,1,245,11,3,1,3,0,16,4,6,L,0.21213061224489793,0.21627272727272726,0.2643333333333333,0.122
26,4,7,0,3,3.659999999999997,4,26,33,31,35,36,3.720999999999997,1.3419999999999992,0.305,0.061,5,3,2,1,27,6,2,1,5,1,60,5,6,L,0.1378148148148148,0.22366666666666665,0.1525,0.061
26,4,8,0,4,30.316999999999975,19,150,103,107,11,5,32.69599999999998,0.9759999999999995,6.526999999999995,1.8299999999999987,20,5,14,8,158,6,22,10,2,0,16,4,6,L,0.2069367088607595,0.16266666666666665,0.29668181818181816,0.183
26,5,9,0,10,19.275999999999986,20,90,96,89,91,47,20.983999999999984,0.366,6.221999999999995,1.8909999999999987,20,3,13,4,96,3,24,5,3,0.5,23,3.5,6,L,0.21858333333333332,0.122,0.25925,0.3782
26,5,10,0,1,18.238999999999987,16,101,75,84,83,29,21.044999999999984,2.0129999999999986,1.8299999999999987,1.463999999999999,20,10,6,5,113,15,10,5,3,0.5,23,3.5,6,L,0.18623893805309732,0.13419999999999999,0.183,0.2928
28,1,1,0,8,14.761999999999988,19,75,112,111,120,13,24.15599999999998,2.622999999999998,0.122,2.439999999999998,20,8,2,8,116,10,2,10,2,0.5,18,3,6,L,0.2082413793103448,0.2623,0.061,0.24399999999999997
28,1,2,0,4,22.386999999999983,15,99,105,100,106,3,22.996999999999982,3.2939999999999974,1.1589999999999994,4.574999999999997,19,8,5,8,103,13,7,17,2,0.5,18,3,6,L,0.22327184466019415,0.2533846153846154,0.16557142857142856,0.26911764705882346
28,2,3,0,10,19.153999999999986,16,87,86,87,95,46,19.702999999999985,0.7929999999999997,0.305,8.173999999999994,19,5,2,12,90,7,2,39,3,0.5,23,3.5,6,L,0.2189222222222222,0.11328571428571428,0.1525,0.20958974358974358
28,2,4,0,1,26.77899999999998,15,128,79,82,78,76,26.96199999999998,0.183,2.0129999999999986,4.086999999999997,16,2,11,11,129,2,16,14,3,1,36,3,6,L,0.2090077519379845,0.0915,0.1258125,0.29192857142857137
28,3,5,0,7,23.057999999999982,16,103,13,17,62,18,25.43699999999998,1.524999999999999,0.244,0.7929999999999997,20,6,2,3,111,6,2,3,6,0.5,40,5.5,6,L,0.22916216216216215,0.25416666666666665,0.122,0.2643333333333333
28,3,6,0,5,25.00999999999998,15,126,37,57,58,38,25.25399999999998,6.8319999999999945,2.9279999999999977,0.8539999999999996,18,14,9,3,129,30,12,3,5,0,18,4.5,6,L,0.1957674418604651,0.22773333333333332,0.244,0.2846666666666666
28,4,7,0,6,16.04299999999999,17,83,8,5,9,11,17.933999999999987,5.367999999999996,2.9279999999999977,0.488,20,11,8,3,92,18,10,3,6,1,72,6,6,L,0.19493478260869565,0.2982222222222222,0.29279999999999995,0.16266666666666665
28,4,8,0,7,19.336999999999986,18,81,14,17,16,15,19.641999999999985,2.1959999999999984,0.488,9.881999999999993,20,8,2,15,83,9,2,40,6,1,72,6,6,L,0.23665060240963853,0.244,0.244,0.24704999999999996
28,5,10,0,6,34.891999999999975,14,183,6,4,2,101,35.989999999999974,1.8299999999999987,2.9889999999999977,0.7929999999999997,19,7,6,4,188,9,10,4,6,0.5,38,5,6,L,0.19143617021276596,0.2033333333333333,0.2989,0.19824999999999998
29,1,1,0,1,14.273999999999988,16,71,75,38,76,82,14.334999999999988,12.13899999999999,0.061,1.1589999999999994,17,14,1,5,72,43,1,6,3,0.5,23,3.5,6,L,0.1990972222222222,0.2823023255813953,0.061,0.19316666666666665
29,1,2,0,3,24.03399999999998,17,102,28,34,13,88,25.68099999999998,4.208999999999997,9.820999999999993,0.9149999999999996,20,12,17,4,110,22,48,4,5,0,19,4.75,6,L,0.23346363636363635,0.1913181818181818,0.20460416666666664,0.22875
29,2,3,0,9,15.920999999999987,15,80,71,63,62,46,17.079999999999988,1.7689999999999988,1.585999999999999,2.3789999999999982,20,5,7,6,86,6,9,8,4,0.5,29,4.25,6,L,0.1986046511627907,0.2948333333333333,0.1762222222222222,0.29737499999999994
29,2,4,0,2,30.316999999999975,16,137,57,95,90,93,33.122999999999976,6.953999999999994,4.391999999999997,7.197999999999994,20,13,8,12,147,27,18,27,4,0.5,22,3.25,6,L,0.22532653061224486,0.25755555555555554,0.244,0.26659259259259255
29,3,5,0,5,22.264999999999983,15,113,3,41,88,106,51.36199999999996,1.3419999999999992,0.183,0.122,20,3,2,1,217,3,2,1,5,0,16,4,6,L,0.2366912442396313,0.44733333333333325,0.0915,0.122
29,3,6,0,9,35.806999999999974,19,166,71,69,63,31,36.59999999999997,1.646999999999999,0.6099999999999999,0.7929999999999997,20,7,3,1,171,10,3,1,4,0.5,29,4.25,6,L,0.21403508771929824,0.16469999999999999,0.20333333333333334,0.7929999999999997
29,4,7,0,4,26.59599999999998,16,119,96,103,101,98,36.29499999999997,0.122,0.427,1.1589999999999994,20,2,3,5,156,2,3,5,2,0.5,15,2.25,6,L,0.2326602564102564,0.061,0.14233333333333334,0.2318
29,4,8,0,7,12.74899999999999,16,60,13,16,20,23,13.724999999999989,2.1959999999999984,1.585999999999999,2.0739999999999985,20,5,8,8,66,8,8,12,6,1,72,6,6,L,0.20795454545454545,0.27449999999999997,0.19824999999999998,0.17283333333333334
29,5,9,0,1,36.96599999999997,19,172,74,80,82,11,38.73499999999997,0.122,1.524999999999999,2.805999999999998,20,2,6,8,179,2,7,11,3,0.5,24,3.75,6,L,0.21639664804469272,0.061,0.21785714285714283,0.2550909090909091
29,5,10,0,7,4.940999999999996,4,26,16,21,22,24,5.245999999999996,0.7319999999999998,0.122,0.122,6,2,2,1,29,3,2,1,6,1,72,6,6,L,0.18089655172413793,0.24399999999999997,0.061,0.122
30,1,1,0,7,13.48099999999999,4,62,20,19,14,18,13.54199999999999,1.4029999999999991,0.061,0.122,5,3,1,1,63,5,1,1,6,1,72,6,6,L,0.21495238095238092,0.28059999999999996,0.061,0.122
30,1,2,0,6,22.569999999999983,17,102,5,11,7,74,23.362999999999982,1.2809999999999993,3.903999999999997,10.430999999999992,20,6,12,15,105,6,16,43,6,0.5,39,5.25,6,L,0.2225047619047619,0.2135,0.24399999999999997,0.2425813953488372
30,2,4,0,8,22.020999999999983,16,103,112,116,111,110,25.19299999999998,0.7319999999999998,0.244,0.366,20,4,2,2,121,4,2,2,2,1,24,2,6,L,0.20820661157024792,0.183,0.122,0.183
30,3,5,0,6,15.493999999999987,15,81,7,5,4,12,15.981999999999987,3.537999999999997,0.7929999999999997,2.439999999999998,17,9,4,7,83,10,4,9,6,1,72,6,6,L,0.19255421686746987,0.35379999999999995,0.19824999999999998,0.2711111111111111
30,3,6,0,10,59.84099999999995,16,270,96,88,86,58,60.93899999999995,1.7079999999999989,1.8909999999999987,3.659999999999997,19,6,5,11,274,8,6,16,3,0.5,22,3.25,6,L,0.22240510948905107,0.21349999999999997,0.31516666666666665,0.22874999999999998
30,4,7,0,6,6.953999999999994,4,36,5,1,9,10,7.075999999999994,0.427,0.061,0.366,6,2,1,1,38,2,1,1,6,1,72,6,6,L,0.18621052631578944,0.2135,0.061,0.366
30,4,8,0,5,21.593999999999983,19,101,46,14,43,44,21.715999999999983,7.197999999999994,2.683999999999998,0.9149999999999996,20,13,13,3,103,28,15,4,5,0.5,36,5.25,6,L,0.21083495145631068,0.25707142857142856,0.17893333333333333,0.22875
30,5,9,0,6,4.7579999999999965,4,24,2,3,11,7,4.879999999999996,0.061,0.061,0.061,6,1,1,1,26,1,1,1,6,1,72,6,6,L,0.18769230769230769,0.061,0.061,0.061
30,5,10,0,9,20.129999999999985,19,103,72,13,63,20,20.861999999999984,28.303999999999977,0.122,2.0739999999999985,20,19,1,9,106,126,1,12,4,0,20,5,6,L,0.19681132075471697,0.2246349206349206,0.122,0.17283333333333334
31,1,1,0,10,20.739999999999984,20,106,95,92,96,93,20.861999999999984,4.147999999999997,0.7319999999999998,5.489999999999996,20,8,4,15,108,15,5,32,3,1,36,3,6,L,0.19316666666666665,0.2765333333333333,0.1464,0.17156249999999998
31,1,2,0,8,10.247999999999992,15,59,115,110,119,111,13.907999999999989,0.305,0.305,0.305,20,3,2,3,70,3,2,3,2,1,24,2,6,L,0.19868571428571427,0.10166666666666667,0.1525,0.10166666666666667
31,2,3,0,4,29.279999999999976,20,140,99,103,104,5,29.584999999999976,0.061,2.805999999999998,3.598999999999997,20,1,7,10,141,1,7,15,2,0.5,18,3,6,L,0.20982269503546097,0.061,0.40085714285714275,0.2399333333333333
31,2,4,0,7,14.761999999999988,16,70,14,20,16,17,17.323999999999987,0.9759999999999995,1.463999999999999,9.454999999999993,20,3,5,12,81,3,7,37,6,1,72,6,6,L,0.21387654320987654,0.3253333333333332,0.20914285714285713,0.25554054054054054
31,3,5,0,7,4.574999999999997,4,22,16,13,19,17,4.635999999999997,0.305,0.061,0.183,5,1,1,1,23,1,1,1,6,1,72,6,6,L,0.20156521739130434,0.305,0.061,0.183
31,3,6,0,9,24.21699999999998,16,110,64,69,68,4,24.70499999999998,1.0369999999999995,2.3789999999999982,10.430999999999992,19,4,9,16,113,6,13,42,4,0.5,30,4.5,6,L,0.21862831858407078,0.17283333333333334,0.183,0.24835714285714283
31,4,7,0,7,5.489999999999996,4,23,13,23,15,20,6.404999999999996,1.0979999999999994,0.183,0.122,7,3,1,1,29,4,1,1,6,1,72,6,6,L,0.22086206896551722,0.2744999999999999,0.183,0.122
31,4,8,0,6,11.223999999999991,18,59,12,1,10,11,15.676999999999989,2.1959999999999984,4.269999999999997,2.439999999999998,20,8,9,9,77,11,16,12,6,1,72,6,6,L,0.20359740259740258,0.19963636363636364,0.266875,0.2033333333333333
31,5,9,0,6,2.8669999999999978,4,15,10,2,9,12,3.110999999999998,0.427,0.061,0.061,6,1,1,1,17,1,1,1,6,1,72,6,6,L,0.183,0.427,0.061,0.061
31,5,10,0,7,13.907999999999989,12,62,17,19,23,45,15.432999999999987,2.1349999999999985,2.3179999999999983,5.855999999999995,16,11,6,13,66,12,6,27,6,0.5,41,5.75,6,L,0.2338333333333333,0.17791666666666667,0.3863333333333332,0.21688888888888888
32,1,1,0,3,32.63499999999998,19,157,25,34,31,27,36.23399999999997,0.5489999999999999,0.427,3.9649999999999967,20,2,2,11,169,2,3,17,5,1,60,5,6,L,0.21440236686390532,0.27449999999999997,0.14233333333333334,0.23323529411764704
32,1,2,0,1,17.689999999999987,20,85,76,77,78,65,24.94899999999998,0.122,6.160999999999995,1.2809999999999993,20,1,14,3,119,1,30,4,3,0.5,22,3.25,6,L,0.20965546218487394,0.122,0.20536666666666664,0.3202499999999999
32,2,3,0,3,3.2329999999999974,4,18,27,33,34,35,5.184999999999996,0.244,1.0979999999999994,0.061,8,2,2,1,27,2,5,1,5,1,60,5,6,L,0.192037037037037,0.122,0.2196,0.061
32,2,4,0,4,28.364999999999977,20,125,99,103,108,107,30.804999999999975,0.244,0.122,0.6709999999999998,20,2,1,4,140,2,1,4,2,1,24,2,6,L,0.22003571428571428,0.122,0.122,0.16775
32,3,5,0,5,37.08799999999997,15,163,47,40,48,37,37.14899999999997,2.1349999999999985,7.136999999999994,3.0499999999999976,16,12,14,9,164,13,28,13,5,1,60,5,6,L,0.2265182926829268,0.16423076923076924,0.25489285714285714,0.2346153846153846
32,3,6,0,3,15.188999999999988,19,80,32,33,27,30,16.591999999999988,0.5489999999999999,9.881999999999993,0.305,20,2,17,2,87,2,43,2,5,1,60,5,6,L,0.1907126436781609,0.27449999999999997,0.22981395348837208,0.1525
32,4,8,0,3,4.025999999999997,4,21,29,28,33,36,4.757999999999997,1.0979999999999994,0.366,0.061,6,3,2,1,23,4,2,1,5,1,60,5,6,L,0.2068695652173913,0.2744999999999999,0.183,0.061
32,5,9,0,7,16.34799999999999,16,75,18,22,23,63,17.384999999999987,0.183,7.075999999999994,11.95599999999999,20,2,15,15,81,2,38,47,6,0.5,40,5.5,6,L,0.21462962962962961,0.0915,0.18621052631578947,0.2543829787234042
33,1,1,0,9,11.77299999999999,14,56,66,76,80,42,21.837999999999983,8.234999999999994,0.9759999999999995,3.659999999999997,20,13,3,9,102,29,5,16,4,0,15,3.75,6,L,0.21409803921568626,0.28396551724137925,0.19519999999999998,0.22874999999999995
33,1,2,0,10,25.49799999999998,16,120,2,5,50,95,39.71099999999997,3.4159999999999973,0.122,2.1959999999999984,20,9,1,8,178,13,1,8,3,0,19,4.75,6,L,0.2230955056179775,0.2627692307692307,0.122,0.27449999999999997
33,2,3,0,6,13.907999999999989,18,69,12,2,3,9,16.04299999999999,8.539999999999994,2.744999999999998,2.9889999999999977,20,16,13,11,77,39,16,19,6,1,72,6,6,L,0.20835064935064934,0.21897435897435896,0.1715625,0.1573157894736842
33,2,4,0,10,14.517999999999988,16,63,92,87,86,71,14.700999999999988,1.463999999999999,0.7929999999999997,11.040999999999991,17,6,2,17,64,7,2,51,3,0.5,22,3.25,6,L,0.22970312499999998,0.20914285714285713,0.3964999999999999,0.21649019607843134
33,3,6,0,4,21.776999999999983,20,102,107,108,99,57,22.813999999999982,0.8539999999999996,1.3419999999999992,11.040999999999991,20,4,4,16,106,4,5,52,2,0.5,16,2.5,6,L,0.2152264150943396,0.2135,0.26839999999999997,0.21232692307692305
33,4,7,0,5,22.325999999999983,15,91,43,42,47,46,23.362999999999982,0.427,0.5489999999999999,4.391999999999997,18,3,3,12,96,4,3,24,5,1,60,5,6,L,0.24336458333333333,0.10675,0.183,0.183
33,4,8,0,8,23.301999999999982,18,107,112,120,111,29,23.60699999999998,0.7929999999999997,8.783999999999994,12.13899999999999,20,3,14,15,110,3,35,43,2,0.5,17,2.75,6,L,0.2146090909090909,0.2643333333333333,0.2509714285714285,0.28230232558139534
33,5,9,0,5,14.700999999999988,4,64,37,39,42,44,14.822999999999988,0.122,2.0739999999999985,0.122,6,2,2,1,66,2,5,1,5,1,60,5,6,L,0.22459090909090906,0.061,0.4147999999999999,0.122
33,5,10,0,3,57.217999999999954,17,246,16,85,113,33,73.32199999999995,0.244,0.305,1.585999999999999,20,2,2,5,322,2,2,5,5,0,16,4,6,L,0.22770807453416148,0.122,0.1525,0.3172
34,1,1,0,5,7.624999999999994,4,40,46,40,45,48,7.807999999999994,0.6709999999999998,0.244,0.427,6,2,1,1,42,4,1,1,5,1,60,5,6,L,0.1859047619047619,0.16775,0.244,0.427
34,1,2,0,7,32.14699999999998,17,149,13,29,22,20,38.79599999999997,0.8539999999999996,3.4159999999999973,1.0369999999999995,20,3,15,3,183,3,24,4,6,0.5,41,5.75,6,L,0.212,0.2846666666666667,0.14233333333333334,0.25925
34,2,3,0,3,32.69599999999998,17,146,27,28,36,85,33.732999999999976,1.463999999999999,0.061,4.635999999999997,20,9,1,11,151,10,1,19,5,0.5,33,4.5,6,L,0.22339735099337746,0.1464,0.061,0.244
34,2,4,0,1,11.77299999999999,15,64,79,82,83,1,14.944999999999988,1.646999999999999,0.061,6.404999999999995,20,5,1,13,81,5,1,22,3,0.5,24,3.75,6,L,0.18450617283950616,0.32939999999999997,0.061,0.2911363636363636
34,3,5,0,6,17.201999999999988,12,80,4,9,12,5,17.262999999999987,0.122,3.2939999999999974,0.7319999999999998,13,2,7,3,81,2,16,4,6,1,72,6,6,L,0.21312345679012343,0.061,0.205875,0.183
34,3,6,0,5,26.47399999999998,18,109,37,39,42,46,27.754999999999978,1.9519999999999986,1.1589999999999994,3.3549999999999973,20,8,7,11,117,12,7,17,5,1,60,5,6,L,0.2372222222222222,0.16266666666666665,0.16557142857142856,0.19735294117647056
34,4,7,0,3,15.859999999999987,17,72,28,25,31,26,15.920999999999987,2.0739999999999985,1.8909999999999987,0.6099999999999999,18,8,9,3,73,10,10,3,5,1,60,5,6,L,0.2180958904109589,0.20739999999999997,0.1891,0.20333333333333334
34,4,8,0,5,14.944999999999988,4,72,37,40,42,48,15.432999999999987,0.061,1.4029999999999991,0.061,6,1,2,1,74,1,9,1,5,1,60,5,6,L,0.20855405405405406,0.061,0.15588888888888888,0.061
34,5,9,0,5,2.744999999999998,4,20,39,41,40,44,3.110999999999998,0.061,0.061,0.244,7,1,1,1,23,1,1,3,5,1,60,5,6,L,0.13526086956521738,0.061,0.061,0.08133333333333333
34,5,10,0,2,45.932999999999964,16,197,58,50,49,57,47.64099999999996,0.366,0.6099999999999999,3.1109999999999975,20,2,2,12,205,2,2,20,4,1,48,4,6,L,0.2323951219512195,0.183,0.305,0.15555
35,1,1,0,5,5.916999999999995,4,29,40,42,47,44,5.977999999999995,0.183,0.061,0.183,5,2,1,1,30,2,1,1,5,1,60,5,6,L,0.19926666666666665,0.0915,0.061,0.183
35,1,2,0,10,14.944999999999988,18,79,87,96,85,94,16.469999999999988,0.9149999999999996,1.524999999999999,2.439999999999998,20,5,5,10,87,5,5,13,3,1,36,3,6,L,0.18931034482758619,0.183,0.3049999999999999,0.18769230769230769
35,2,3,0,5,4.452999999999997,4,20,45,42,41,44,4.513999999999997,0.305,0.122,0.061,5,2,1,1,21,3,1,1,5,1,60,5,6,L,0.21495238095238092,0.10166666666666667,0.122,0.061
35,2,4,0,10,12.74899999999999,19,67,90,91,93,86,15.249999999999988,0.488,1.4029999999999991,2.805999999999998,20,3,6,11,76,3,7,14,3,1,36,3,6,L,0.2006578947368421,0.16266666666666665,0.20042857142857143,0.20042857142857143
35,3,6,0,3,11.467999999999991,16,61,36,56,49,3,11.650999999999991,16.469999999999988,4.818999999999996,4.147999999999997,17,13,12,9,62,59,24,14,5,0,19,4.75,6,L,0.18791935483870967,0.2791525423728813,0.20079166666666665,0.29628571428571426
35,4,7,0,7,10.186999999999992,14,57,20,19,23,59,11.284999999999991,7.258999999999994,0.183,1.7689999999999988,20,13,1,5,65,40,1,6,6,0.5,40,5.5,6,L,0.17361538461538462,0.181475,0.183,0.2948333333333333
35,4,8,0,5,26.83999999999998,16,116,43,4,65,1,27.327999999999978,5.977999999999995,10.613999999999992,10.491999999999992,19,14,18,15,119,28,60,39,5,0,21,5.25,6,L,0.2296470588235294,0.21349999999999997,0.1769,0.26902564102564097
35,5,9,0,8,9.271999999999993,11,48,51,113,115,118,57.58399999999995,0.122,0.305,0.061,20,2,2,1,232,2,2,1,2,0.5,16,2.5,6,L,0.24820689655172412,0.061,0.1525,0.061
35,5,10,0,6,19.092999999999986,16,97,3,1,11,76,22.569999999999983,12.38299999999999,3.720999999999997,0.427,20,17,10,1,116,56,10,1,6,0.5,39,5.25,6,L,0.19456896551724137,0.221125,0.37209999999999993,0.427
36,1,1,0,1,5.977999999999995,12,29,39,82,43,74,17.445999999999987,0.183,0.488,0.061,20,2,2,1,84,2,2,1,3,0,16,4,6,L,0.20769047619047618,0.0915,0.244,0.061
36,1,2,0,3,17.201999999999988,18,75,36,33,50,32,19.275999999999986,3.537999999999997,4.147999999999997,0.122,20,7,11,2,81,10,18,2,5,0.5,34,4.75,6,L,0.23797530864197528,0.3537999999999999,0.23044444444444442,0.061
36,2,3,0,6,19.519999999999985,16,98,10,2,7,3,19.824999999999985,2.439999999999998,2.805999999999998,5.306999999999996,20,7,5,8,102,8,6,23,6,1,72,6,6,L,0.19436274509803922,0.30499999999999994,0.4676666666666665,0.23073913043478259
36,2,4,0,2,16.957999999999988,19,82,50,81,55,13,19.885999999999985,2.439999999999998,2.1959999999999984,4.7579999999999965,20,7,8,13,96,9,13,23,4,0,17,4.25,6,L,0.20714583333333333,0.271111111111111,0.16892307692307693,0.2068695652173913
36,3,5,0,10,20.617999999999984,20,95,95,89,63,41,20.678999999999984,2.1959999999999984,1.8909999999999987,4.391999999999997,20,6,8,14,96,7,11,22,3,0,15,3.75,6,L,0.21540625,0.31371428571428567,0.1719090909090909,0.19963636363636364
36,3,6,0,6,17.750999999999987,13,84,4,3,1,80,17.811999999999987,1.1589999999999994,3.842999999999997,3.659999999999997,14,6,9,9,85,7,18,13,6,0.5,39,5.25,6,L,0.20955294117647058,0.16557142857142856,0.2135,0.2815384615384615
36,4,7,0,3,10.064999999999992,16,59,30,25,27,35,11.284999999999991,1.4029999999999991,0.427,2.1959999999999984,20,6,3,10,67,8,3,14,5,1,60,5,6,L,0.16843283582089552,0.175375,0.14233333333333334,0.15685714285714286
36,4,8,0,2,29.401999999999976,18,133,19,96,59,49,55.936999999999955,0.5489999999999999,0.427,1.463999999999999,20,1,4,3,244,1,5,4,4,0,17,4.25,6,L,0.22924999999999998,0.5489999999999999,0.0854,0.3659999999999999
36,5,10,0,5,17.811999999999987,15,84,43,37,42,39,18.970999999999986,0.061,2.0739999999999985,0.305,19,1,9,3,89,1,11,3,5,1,60,5,6,L,0.2131573033707865,0.061,0.18854545454545454,0.10166666666666667
37,1,1,0,5,8.661999999999994,4,35,37,41,42,45,8.905999999999993,0.061,1.7689999999999988,0.183,7,1,2,1,38,1,13,1,5,1,60,5,6,L,0.23436842105263156,0.061,0.13607692307692307,0.183
37,1,2,0,2,32.26899999999998,18,148,53,60,49,28,37.27099999999997,1.2199999999999993,3.0499999999999976,2.9279999999999977,20,5,11,9,164,5,18,13,4,0.5,29,4.25,6,L,0.2272621951219512,0.244,0.16944444444444445,0.22523076923076923
37,2,4,0,6,31.353999999999974,17,146,2,8,4,7,31.414999999999974,7.075999999999994,5.7949999999999955,1.3419999999999992,18,15,15,6,147,27,24,9,6,1,72,6,6,L,0.21370748299319725,0.262074074074074,0.2414583333333333,0.1491111111111111
37,3,5,0,1,19.031999999999986,19,93,79,83,82,15,23.057999999999982,0.061,2.3179999999999983,13.41999999999999,20,1,12,17,106,1,12,62,3,0.5,24,3.75,6,L,0.21752830188679242,0.061,0.19316666666666665,0.2164516129032258
37,3,6,0,6,9.210999999999993,4,40,11,7,2,12,9.271999999999993,0.305,0.6709999999999998,0.061,5,2,1,1,41,2,3,1,6,1,72,6,6,L,0.2261463414634146,0.1525,0.22366666666666665,0.061
37,4,7,0,7,22.020999999999983,16,104,16,23,69,28,22.081999999999983,12.56599999999999,8.661999999999994,4.635999999999997,17,17,15,13,105,63,42,20,6,0,21,5.25,6,L,0.21030476190476188,0.19946031746031745,0.20623809523809522,0.23179999999999995
37,5,9,0,3,7.8689999999999936,11,41,34,35,25,31,11.95599999999999,3.476999999999997,13.846999999999989,1.4029999999999991,20,11,13,6,59,17,51,7,5,1,60,5,6,L,0.20264406779661015,0.20452941176470585,0.2715098039215686,0.20042857142857143
37,5,10,0,7,23.66799999999998,19,100,14,16,17,24,24.58299999999998,2.561999999999998,8.722999999999994,0.488,20,9,16,3,101,9,35,4,6,1,72,6,6,L,0.24339603960396036,0.2846666666666666,0.2492285714285714,0.122
38,1,1,0,2,25.74199999999998,18,123,58,60,51,46,27.02299999999998,0.5489999999999999,3.537999999999997,5.7949999999999955,20,3,9,14,130,3,12,30,4,0.5,29,4.25,6,L,0.20786923076923075,0.183,0.2948333333333333,0.19316666666666665
38,1,2,0,7,11.101999999999991,4,42,18,17,16,20,11.162999999999991,1.7079999999999989,3.1109999999999975,0.7319999999999998,5,3,2,1,43,8,17,3,6,1,72,6,6,L,0.25960465116279063,0.21349999999999997,0.183,0.244
38,2,3,0,7,3.9649999999999967,4,27,16,18,21,23,5.245999999999996,0.305,0.244,0.305,7,1,2,1,32,1,2,3,6,1,72,6,6,L,0.16393749999999999,0.305,0.122,0.10166666666666667
38,2,4,0,1,17.994999999999987,20,87,73,84,75,35,18.848999999999986,0.427,3.1719999999999975,4.940999999999996,20,3,9,13,92,3,12,20,3,0.5,23,3.5,6,L,0.20488043478260867,0.14233333333333334,0.2643333333333333,0.24704999999999996
38,3,6,0,5,11.101999999999991,15,52,42,8,10,3,11.83399999999999,19.336999999999986,2.3179999999999983,13.17599999999999,17,14,11,12,54,90,14,56,5,0.5,41,5.75,6,L,0.21914814814814812,0.21485555555555555,0.16557142857142856,0.23528571428571426
38,4,7,0,10,23.240999999999982,16,118,88,91,35,68,25.55899999999998,4.208999999999997,19.336999999999986,1.2199999999999993,20,11,14,5,128,19,86,5,3,0,15,3.75,6,L,0.19967968749999998,0.22152631578947368,0.2248488372093023,0.2439999999999999
38,4,8,0,6,40.62599999999997,12,188,11,10,83,2,42.21199999999997,3.2939999999999974,0.9149999999999996,1.8299999999999987,20,8,4,8,197,13,4,12,6,0.5,39,5.25,6,L,0.2142741116751269,0.2533846153846153,0.22874999999999995,0.1525
38,5,9,0,2,17.018999999999988,15,86,53,26,59,74,27.87699999999998,0.7319999999999998,0.9759999999999995,0.7319999999999998,20,4,4,3,137,4,5,4,4,0,16,4,6,L,0.2034817518248175,0.183,0.19519999999999998,0.183
38,5,10,0,4,27.571999999999978,17,119,107,97,105,65,29.096999999999976,1.9519999999999986,2.2569999999999983,4.330999999999997,20,5,7,11,131,7,10,21,2,0.5,16,2.5,6,L,0.22211450381679387,0.2788571428571428,0.22569999999999996,0.20623809523809522
39,1,1,0,10,15.066999999999988,12,71,89,38,96,93,15.615999999999987,1.9519999999999986,1.8909999999999987,1.585999999999999,15,5,6,5,74,6,7,5,3,0.5,23,3.5,6,L,0.21102702702702703,0.32533333333333325,0.27014285714285713,0.3171999999999999
39,1,2,0,8,27.02299999999998,20,113,110,28,81,111,27.571999999999978,1.0979999999999994,8.539999999999994,1.4029999999999991,20,1,15,5,117,2,31,5,2,0,12,3,6,L,0.23565811965811964,0.5489999999999998,0.2754838709677419,0.2806
39,2,3,0,4,14.944999999999988,15,61,103,2,105,1,15.066999999999988,11.223999999999991,0.7929999999999997,7.563999999999994,16,14,4,13,62,40,4,29,2,0,16,4,6,L,0.24301612903225805,0.28059999999999996,0.19824999999999998,0.26082758620689656
39,2,4,0,1,20.495999999999984,16,104,74,73,79,78,21.654999999999983,1.2809999999999993,0.305,0.6709999999999998,20,6,3,3,111,7,3,4,3,1,36,3,6,L,0.19509009009009007,0.183,0.10166666666666667,0.16775
39,3,5,0,7,13.907999999999989,12,76,14,13,22,23,16.469999999999988,5.184999999999996,0.366,0.5489999999999999,20,9,2,5,86,17,2,6,6,1,72,6,6,L,0.19151162790697673,0.30499999999999994,0.183,0.0915
39,3,6,0,10,46.054999999999964,14,207,85,88,10,95,47.88499999999996,4.269999999999997,1.0369999999999995,1.1589999999999994,20,12,5,3,215,20,5,5,3,0.5,24,3.75,6,L,0.22272093023255812,0.2135,0.2074,0.2318
39,4,7,0,9,38.73499999999997,17,164,66,64,72,42,41.47999999999997,0.122,2.3789999999999982,1.1589999999999994,20,1,7,3,174,1,9,3,4,0.5,29,4.25,6,L,0.23839080459770112,0.122,0.26433333333333325,0.38633333333333325
39,4,8,0,2,23.057999999999982,14,105,55,105,18,56,25.49799999999998,7.380999999999994,5.550999999999996,0.061,18,14,11,1,110,28,19,1,4,0,16,4,6,L,0.23179999999999998,0.2636071428571428,0.29215789473684206,0.061
39,5,9,0,1,26.83999999999998,16,116,75,48,78,76,27.388999999999978,2.0129999999999986,2.0129999999999986,0.244,20,5,4,1,122,7,8,1,3,0.5,23,3.5,6,L,0.22449999999999998,0.2875714285714285,0.251625,0.244
39,5,10,0,10,10.918999999999992,19,55,20,18,30,86,32.02499999999998,10.247999999999992,0.5489999999999999,2.622999999999998,20,19,2,14,134,43,2,15,3,0,20,5,6,L,0.2389925373134328,0.23832558139534882,0.27449999999999997,0.17486666666666667
